Series;Episode;Character;Phrase
3;16;Sheldon; Oh, I don’t want to know that! How can I possibly discuss with Stan Lee the scientific foundations for interstellar flight on a silver surfboard when part of my brain will be scanning his face for signs of contagious skin disease?
3;16;Leonard; Stan Lee does not have a contagious skin disease.
3;16;Sheldon; Well, look who thinks he’s Stuart’s uncle now.
3;16;Raj; Can’t believe it. We’re going to meet Stan Lee! (Presses play on his iPod. His shirt starts to play “I’m So Excited” by the Pointer Sisters. He dances.)
3;16;Howard; I’m sad to say I taught him those moves.
3;16;Scene; The apartment.
3;16;Leonard; I can’t decide whether I want Stan Lee to autograph my Journey into Mystery 83, first appearance of Thor or my Fantastic Four number five, first appearance of Dr. Doom. (Raj presses his iPod. The theme from Jeopardy plays.) Alex, I’m going to go with what is… you’re a dumbass? (Presses again, his shirt blows a raspberry.)
3;16;Sheldon; I’ve decided I’m going to have Mr. Lee sign my copy of this month’s Batman.
3;16;Howard; That’s crazy. Stan Lee had nothing to do with Batman.
3;16;Sheldon; Yes, which is why no one else will ask him to sign one, and I will be the possessor of a unique, albeit confusing, artifact, which will set me apart from the hoi polloi of comic book fandom.
3;16;Raj; That’s a great idea, I’m going to get him to sign a Batman as well.
3;16;Sheldon; What is it about the word unique you don’t understand?
3;16;Howard; Ow! Damn, paper cut. Nothing worse than a paper cut.
3;16;Raj; Well, obviously you don’t remember your circumcision.
3;16;Sheldon; There’s Neosporin and Band-Aids in my top desk drawer.
3;16;Howard; Why don’t you keep that stuff in the bathroom?
3;16;Leonard; He does. And in the kitchen. And in the car. And in his pocket.
3;16;Sheldon; Yeah, but the ones in my pocket are mine.
3;16;Penny; Hi!
3;16;Leonard; Hey. Guess who’s going to be at the comic bookstore on Thursday?
3;16;Penny; Um, can you give me a hint?
3;16;Leonard; Stan Lee.
3;16;Penny; Um, Stanley, Stanley, Stanley Tucci?
3;16;Leonard; No, no, Stan Lee.
3;16;Penny; Oh, oh, Stan Lee! Cool!
3;16;Leonard; You have no idea who he is, do you?
3;16;Penny; Of course I do. You’re an important part of my life and I pay attention to the things you are interested in.
3;16;Leonard; Good, good, so, who’s Stan Lee?
3;16;Penny; Um, he was on Star Trek.
3;16;Leonard; Nope.
3;16;Penny; Star Wars?
3;16;Leonard; No.
3;16;Penny; Um, uh, Stan Lee, oh, he was in those goofy kung fu movies you love so much?
3;16;Leonard; That’s Bruce Lee.
3;16;Penny; Oh. So, is this Bruce Lee’s nerdy brother, Stan?
3;16;Howard; Sheldon, why do you have all these unopened paychecks in your desk?
3;16;Sheldon; Because most of the things I’m planning to buy haven’t been invented yet.
3;16;Howard; But there must be thousands of dollars here. Why don’t you put it in the bank?
3;16;Sheldon; I don’t trust banks. I believe that when the robots rise up, ATMs will lead the charge.
3;16;Howard; You’ve also got something from the Pasadena Municipal Court.
3;16;Sheldon; Undoubtedly yet another snide response to my repeated letters complaining that the flags in front of the courthouse are flying in the wrong order. From left to right, it’s supposed to be federal, state, and then city of Pasadena.
3;16;Penny; I’m sorry. You sent more than one letter about that?
3;16;Sheldon; It bothers me.
3;16;Howard; Sheldon, this is a summons.
3;16;Sheldon; A summons for what?
3;16;Howard; Looks like you ran a red light on Marengo Avenue at 9:30 p.m. on November 16. They got you on a traffic camera. Nice picture.
3;16;Sheldon; November 16? Penny, that’s the evening you fell in your bathtub and I had to drive you to the emergency room.
3;16;Penny; No, it isn’t.
3;16;Sheldon; Yes, it is.
3;16;Penny; No, it isn’t.
3;16;Sheldon; Penny, I have an eidetic memory. Also, that’s a picture of you in the passenger seat holding your dislocated shoulder.
3;16;Penny; Mmm, no, it isn’t.
3;16;Sheldon; Okay, then why is a summons for a traffic violation committed in your car, bearing your license plates, coming to me?
3;16;Penny; Okay, look, they sent me the ticket. I told them I wasn’t driving and they were all, if it wasn’t you, who was it?
3;16;Sheldon; So you betrayed me?
3;16;Penny; No! It wasn’t a betrayal. It was more of a can’t afford any more points on my license. I already have to buy my insurance from this place in the Cayman Islands.
3;16;Sheldon; But the only reason I was driving your car was because you were in distress and I was rescuing you.
3;16;Penny; Yes, yes, look, and now you have a photo to remember that heroic day.
3;16;Leonard; It’s not that big a deal. You just go down to the court on Thursday and you pay the fine.
3;16;Sheldon; I’m not going to pay a fine. That would imply I’m guilty.
3;16;Howard; You are guilty. (Raj’s shirt plays the gavel sound from Law & Order) That one I liked.
3;16;Sheldon; I am not guilty. I only have a learner’s permit, Penny was the teacher. When the light turned yellow she said go, go, go, so I went, went, went.
3;16;Penny; Sheldon, I’m sorry. I’ll be happy to reimburse you for the fine. You know, as soon as I get a part in a movie or my own TV series.
3;16;Sheldon; You don’t need to reimburse me because I’m not paying. On Thursday, I will have my day in court and justice will be done. In fact, I’m going to begin preparing my defence right now.
3;16;Howard; Okay, he’s going to jail.
3;16;Leonard; Oh, that’s right. Thursday is Stan Lee Day.
3;16;Sheldon; Now you see what you’ve done? Because of you, we’re all going to miss Stan Lee.
3;16;Leonard; Whoa! What do you mean all?
3;16;Sheldon; Well, you’re my friends. You’ll be standing by my side, supporting me, feeding me legal precedents, and if you had the upper body strength, carrying me out on your shoulders when I’m victorious.
3;16;Leonard; Yeah, okay. No.
3;16;Sheldon; Are you saying that you will not stand beside me as I plead my case?
3;16;Leonard; That’s what I’m saying.
3;16;Sheldon; Howard?
3;16;Howard; Wow. Uh, Stan Lee, or you in court? Uh, if this was Sophie’s Choice it would’ve been a much shorter movie. No.
3;16;Sheldon; Raj? You’ll be there, won’t you? (Shirt plays “incorrect” quiz sound) All right, then, my so-called friends have forsaken me. So, I guess it’ll just be me and my eyewitness.
3;16;Penny; Oh, balls.
3;16;Sheldon; Please try to wear something appropriate. It won’t help my case if the judge is busy trying to read the word Juicy scrawled across your buttocks.
3;16;Scene; Penny’s door. 
3;16;Sheldon; (Knock, knock, knock) Penny. (Knock, knock, knock) Penny.
3;16;Penny; (Knock, knock, knock) Penny.
3;16;Sheldon; That’s just wrong.
3;16;Penny; All right, let’s go.
3;16;Sheldon; Wait, hold on. Before we get to the courthouse, I’d like to call on your skills as an actress.
3;16;Penny; What is this?
3;16;Sheldon; I’ve taken the liberty of scripting your appearance on the witness stand because, let’s face it, you’re somewhat of a loose cannon. Now, don’t worry, it’s written in your vernacular. So shall we rehearse?
3;16;Penny; Do I have a choice?
3;16;Sheldon; Well, of course you have a choice. Although we live in a deterministic universe, each individual has free will. Now, sit down. I call your attention to the events of November 16. Do you remember that date?
3;16;Penny; Darn tootin’, I do, if the court will excuse my homespun, corn-fed Nebraskan turn of phrase.
3;16;Sheldon; Excellent. Go on.
3;16;Penny; The reason that date is, like, so totally fixed in my memory is that I had the privilege to be witness to one of the most heroic acts I’ve ever seen in, like, ever.
3;16;Sheldon; And who performed that heroic act?
3;16;Penny; Why, you did, sir. You. Dr. Sheldon Cooper, and may I add, it is a privilege to know you.
3;16;Sheldon; There’s no need for compliments, this court is only interested in the facts.
3;16;Penny; But it is a fact that it’s a privilege to know you. Totally. A teardrop rolls down my cheek?
3;16;Sheldon; Only a suggestion. A catch in your throat would work just as well.
3;16;Penny; But it is a fact that it’s a privilege to know you. Totally.
3;16;Sheldon; Maybe you should put on your Juicy pants again.
3;16;Scene; The courtroom. 
3;16;Judge; Pay the cashier. Sheldon Cooper?
3;16;Sheldon; Good morning, Your Honour. Dr. Sheldon Cooper appearing in pro se. That is to say, representing himself.
3;16;Judge; I know what it means. I went to law school.
3;16;Sheldon; And yet you wound up in traffic court. Anyway, if it would please the court, I’d like to begin with an opening statement.
3;16;Judge; The court would advise you to make it quick, as the court had a dicey-looking breakfast burrito this morning and just took an Imodium.
3;16;Sheldon; Very well, a quick opening statement. Like a milking stool, my case rests on three legs. I will demonstrate that I was improperly instructed in driving by a woman whose lack of respect for society borders on the sociopathic. I will argue that the emergency met the legal doctrine of quod est necessarium est licitum, that which is necessary is legal. But first, I will raise a Sixth Amendment issue. I’m unable to confront my accuser, a non-human entity, to wit, a camera. So, to sum up, improper instruction, quod est necessarium est licitum, Sixth Amendment. My milk stool is complete.
3;16;Judge; Impressive.
3;16;Sheldon; Thank you.
3;16;Judge; Guilty. Pay the cashier.
3;16;Sheldon; I object. You’re completely ignoring the law.
3;16;Judge; No, I’m following the law. I’m ignoring you.
3;16;Sheldon; Really? I would point out that I am at the top of my profession, while you preside over the kiddy table of yours.
3;16;Judge; Dr. Cooper, before I find you in contempt and throw you in jail, I’m going to give you a chance to apologize for that last remark.
3;16;Sheldon; I am a scientist. I never apologize for the truth.
3;16;Scene; A police cell. Three people sit on a bench inside. Sheldon points at the one on the end.
3;16;Sheldon; That’s my spot.
3;16;Scene; A queue outside the comic book store.
3;16;Raj; I can’t wait to ask Stan Lee why he insists on giving all his characters first and last names that start with the same letter.
3;16;Leonard; Oh, come on, why would you do that?
3;16;Raj; Bruce Banner, Reed Richards, Sue Storm, Stephen Strange, Otto Octavius, Silver Surfer, Peter Parker, oh, and worst of all, J. Jonah Jameson, Jr.
3;16;Howard; Okay, I’m cutting. I’m not gonna talk to Stan Lee after you cheese him off.
3;16;Leonard; Hey.
3;16;Penny; Sheldon’s in jail.
3;16;Leonard; Sheldon’s in jail?
3;16;Raj; You called it.
3;16;Leonard; For what?
3;16;Penny; What do you think? For doing the same crap he always does, except to a judge. He has to stay in there until he apologizes.
3;16;Leonard; So tell him to apologize.
3;16;Penny; Oh, gee, thanks, Leonard. That didn’t occur to me. If he doesn’t apologize by 5 o’clock he is going to spend the night in jail.
3;16;Leonard; Oh, no, that’s terrible. Ooh, the line’s moving. Got to go. Bye.
3;16;Scene; The police cell. 
3;16;Sheldon; Excuse me? Excuse me, jailor?
3;16;Guard; What?
3;16;Sheldon; I need to use the restroom.
3;16;Guard; Knock yourself out. (Points to urinal in cell)
3;16;Sheldon; That’s the toilet?
3;16;Guard; Well, it ain’t a wishing well.
3;16;Sheldon; Please tell the judge I’m ready to apologize.
3;16;Scene; The apartment.
3;16;Leonard; Look at that. To my friend, Leonard, from Stan Lee, Excelsior!
3;16;Howard; Awesome. Mine says, To my friend, Howard, from Stan Lee, Excelsior!
3;16;Raj; Mine says, To Raj, from Stan Lee.
3;16;Howard; That’s ’cause you pissed him off about his character names.
3;16;Raj; Hey, I didn’t even mention Dum Dum Dugan or Green Goblin, Matt Murdock, Pepper Potts, Victor Von Doom, oh, and worst of all, Millie the Model.
3;16;Penny; We’re home.
3;16;Leonard; Oh, hey, buddy. How’d it go?
3;16;Sheldon; You know very well how it went.
3;16;Leonard; Yeah, but we all want to hear it from you.
3;16;Sheldon; I was found guilty and fined $533.
3;16;Penny; I’m going to write you a cheque for that. As long as you promise to put it in your drawer and never cash it, like the others.
3;16;Sheldon; I also now have three points on a driver’s licence I do not yet possess, and I was forced to issue an undeserved apology, simply because I refuse to urinate in a stainless steel bowl in front of criminals.
3;16;Howard; Plus, you didn’t get to meet Stan Lee.
3;16;Leonard; Okay, that’s enough, Howard. The poor guy’s had a tough time. He had to spend the entire afternoon in jail wearing that suit.
